address,is24qa_bezugsfrei_ab,is24qa_etage,is24qa_flaeche,is24qa_kaltmiete,is24qa_nebenkosten,is24qa_zi,lat,lng,url,zip_region_country
"Poelchaustr. 2,",nach Vereinbarung,10,"89,41 m²","657,98 €",,4,"52.53409128046644,",13.539517419640529,https://www.immobilienscout24.de/expose/107869521,"12681 Berlin, Marzahn (Marzahn)"
"Anna-Seghers-Straße 150,",sofort,1 von 4,"98,43 m²",984 €,,3,"52.43309696056823,",13.54652818421954,https://www.immobilienscout24.de/expose/107870909,"12489 Berlin, Adlershof (Treptow)"
"Müllerstr. 29,",nach Vereinbarung,3 von 5,"61,23 m²",735 €,,2,"52.547523173199714,",13.357986346369938,https://www.immobilienscout24.de/expose/107876023,"13353 Berlin, Wedding (Wedding)"
"Wasserwerkstr. 19,",nach Vereinbarung,2,"55,86 m²","505,64 €",,2,"52.553605019856974,",13.165356105381575,https://www.immobilienscout24.de/expose/107880966,"13589 Berlin, Spandau (Spandau)"
"Ludwigsfelder Str. 18,",Nach Vereinbarung,10,"69,4 m²","513,56 €",,3,"52.548034640780656,",13.590624288288348,https://www.immobilienscout24.de/expose/107840888,"12629 Berlin, Hellersdorf (Hellersdorf)"
"Platz des 4 Juli 12,",1.1.2019,4 von 4,"139,2 m²",1.740 €,,4,"52.420622102544414,",13.28634875243793,https://www.immobilienscout24.de/expose/107839467,"14167 Berlin, Lichterfelde (Steglitz)"
"Cauerstraße 23,",nach Vereinbarung,0 von 1,"86,4 m²","1.036,80 €",,2,"52.51886931242437,",13.317677623049489,https://www.immobilienscout24.de/expose/107816667,"10587 Berlin, Charlottenburg (Charlottenburg)"
"Bleibtreustr. 36,",,1 von 6,79 m²,1.264 €,,2,"52.50114504458986,",13.319597591489801,https://www.immobilienscout24.de/expose/107823459,"10707 Berlin, Charlottenburg (Charlottenburg)"
"Fidicinstr. 30,",sofort,4 von 5,"77,31 m²",1.510 €,,2,"52.48692403553098,",13.391798906247413,https://www.immobilienscout24.de/expose/107842080,"10965 Berlin, Kreuzberg (Kreuzberg)"
"Mönchstraße 1-5,",01.11.2018,2 von 3,"63,87 m²","958,05 €",,2,"52.53741473558226,",13.204805285594835,https://www.immobilienscout24.de/expose/107826344,"13597 Berlin, Spandau (Spandau)"
"Romain-Rolland-Straße 91,",ab sofort,1 von 4,"98,28 m²",1.150 €,,3,"52.570431066185726,",13.437437067168949,https://www.immobilienscout24.de/expose/107820153,"13089 Berlin, Heinersdorf (Weißensee)"
"Stargarderstr. 73,",15.10.2018,1,"73,3 m²","1.122,96 €",,3,"52.54711137456352,",13.417505284649625,https://www.immobilienscout24.de/expose/107800992,"10437 Berlin, Prenzlauer Berg (Prenzlauer Berg)"
"Fischzug 1A,",01.01.2019,3,"168,37 m²",2.300 €,,4,"52.4974216587047,",13.469928652200396,https://www.immobilienscout24.de/expose/107801078,"10245 Berlin, Friedrichshain (Friedrichshain)"
"Goltzstr. 42a,",16.12.2018,3,"49,96 m²","502,19 €",,"1,5","52.565381969068845,",13.215844994009238,https://www.immobilienscout24.de/expose/107819877,"13587 Berlin, Spandau (Spandau)"
"Konrad-Wolf-Straße 104,",01.01.2019,5 von 5,"54,69 m²","499,32 €",,2,"52.542516998825704,",13.489805732231916,https://www.immobilienscout24.de/expose/107844419,"13055 Berlin, Alt-Hohenschönhausen (Hohenschönhausen)"
"Unter den Eichen 61,",sofort,2,"78,44 m²",711 €,,3,"52.446375861328406,",13.294366636776484,https://www.immobilienscout24.de/expose/107818858,"12203 Berlin, Lichterfelde (Steglitz)"
"Eiderstedter Weg 28,",sofort,2 von 3,"131,03 m²",1.990 €,,3,"52.43287733015394,",13.221328338585547,https://www.immobilienscout24.de/expose/107807487,"14129 Berlin, Zehlendorf (Zehlendorf)"
"Aronsstr. 53,",sofort,3 von 8,44 m²,450 €,,1,"52.475089705997235,",13.465515769165972,https://www.immobilienscout24.de/expose/107819371,"12057 Berlin, Neukölln (Neukölln)"
"Ulmenstraße 6 A,",01.12.2018,1 von 1,"92,5 m²","682,69 €",,3,"52.61536911339032,",13.312545218511305,https://www.immobilienscout24.de/expose/107819631,"13467 Berlin, Hermsdorf (Reinickendorf)"
"Teichmummelring 59,",sofort,,"109,44 m²","1.641,43 €",,3,"52.42494215830359,",13.578688846641166,https://www.immobilienscout24.de/expose/107807995,"12527 Berlin, Grünau (Köpenick)"
"Lindenstraße 34,",15.11.2018,0 von 5,"73,6 m²","993,60 €",,3,"52.45157958948426,",13.569818797776163,https://www.immobilienscout24.de/expose/107821433,"12555 Berlin, Köpenick (Köpenick)"
"Dörpfeldstraße 5,",,2 von 5,30 m²,"621,35 €",,1,"52.43617646868947,",13.542048008791422,https://www.immobilienscout24.de/expose/107816299,"12489 Berlin, Adlershof (Treptow)"
,,1 von 3,"94,61 m²",1.280 €,,3,,,https://www.immobilienscout24.de/expose/107799060,12557 Berlin
,sofort,2 von 4,"67,5 m²",700 €,,2,,,https://www.immobilienscout24.de/expose/107809344,12555 Berlin
"Mertensstr. 43,",16.01.2019,0,"54,92 m²","553,18 €",,2,"52.5654312045625,",13.213976242918696,https://www.immobilienscout24.de/expose/107822341,"13587 Berlin, Spandau (Spandau)"
"Heidestraße 11,",2. Quartal 2019,2 von 6,62 m²,935 €,,2,"52.53212518830583,",13.368536231212602,https://www.immobilienscout24.de/expose/107751428,"10557 Berlin, Tiergarten (Tiergarten)"
"Antonienstraße 49a,",sofort,1,"87,82 m²",738 €,,3,"52.572119891320064,",13.312004411969154,https://www.immobilienscout24.de/expose/107754063,"13403 Berlin, Reinickendorf (Reinickendorf)"
,15. Dezember 2018,1,200 m²,2.950 €,,5,,,https://www.immobilienscout24.de/expose/107754816,10627 Berlin
"Mansfelder Str. 3,",sofort,1 von 2,98 m²,1.421 €,,3,"52.48826724667608,",13.314827675711884,https://www.immobilienscout24.de/expose/107751729,"10713 Berlin, Wilmersdorf (Wilmersdorf)"
"Wühlischstraße 1,",01.11.2018,3 von 5,"73,69 m²","1.105,35 €",,2,"52.50746235756648,",13.467405180076996,https://www.immobilienscout24.de/expose/107752952,"10245 Berlin, Friedrichshain (Friedrichshain)"
"Falkentaler Steig 2,",sofort,2 von 3,65 m²,500 €,,2,"52.61978792478758,",13.303735647590042,https://www.immobilienscout24.de/expose/107754185,"13467 Berlin, Hermsdorf (Reinickendorf)"
"Grußdorfstr. 9,",Nach Vereinbarung,3,"77,26 m²",775 €,,2,"52.588964455953295,",13.28549638190281,https://www.immobilienscout24.de/expose/107754962,"13507 Berlin, Tegel (Reinickendorf)"
"Eiselenweg 8,",ab sofort,1 von 4,110 m²,1.200 €,,3,"52.45303151876481,",13.563267821469138,https://www.immobilienscout24.de/expose/107779284,"12555 Berlin, Köpenick (Köpenick)"
"Fasanenstraße 42,",Sofort,3,210 m²,3.781 €,,6,"52.497639687212036,",13.326295965423537,https://www.immobilienscout24.de/expose/107774771,"10719 Berlin, Wilmersdorf (Wilmersdorf)"
,schon kurzfristig möglich!,4,"62,57 m²",1.049 €,,2,,,https://www.immobilienscout24.de/expose/107758022,10405 Berlin
"Weinbergsweg 5,",01.11.2018,,"208,53 m²",5.267 €,,5,"52.530695005802755,",13.402616945420522,https://www.immobilienscout24.de/expose/107756831,"10119 Berlin, Mitte (Mitte)"
"Oderbruchstraße 14,",sofort,4 von 4,"65,89 m²",790 €,,1,"52.53039363318234,",13.461958818567458,https://www.immobilienscout24.de/expose/107759055,"10369 Berlin, Prenzlauer Berg (Prenzlauer Berg)"
"Friedenstraße 19,",ab sofort,,"75,94 m²","797,37 €",,3,"52.45926968620342,",13.575325651663446,https://www.immobilienscout24.de/expose/107760659,"12555 Berlin, Köpenick (Köpenick)"
"An der Wuhlheide 234,",1.12.2018,8 von 8,"44,81 m²","461,99 €",,1,"52.45500011173402,",13.553394360045125,https://www.immobilienscout24.de/expose/107768642,"12459 Berlin, Oberschöneweide (Köpenick)"
,sofort,4 von 5,120 m²,1.900 €,,4,,,https://www.immobilienscout24.de/expose/107782083,10707 Berlin
"Grünstraße 7,",1.1.2019,4 von 4,"49,2 m²",1.085 €,,2,"52.44479997435378,",13.575591370001193,https://www.immobilienscout24.de/expose/107796286,"12555 Berlin / Köpenick, Köpenick (Köpenick)"
,Sofort,5,"214,99 m²",2.690 €,,4,,,https://www.immobilienscout24.de/expose/107797893,10707 Berlin - Olivaer Platz
"Lydia-Rabinowitsch-Straße 10,",2. Quartal 2019,2 von 5,80 m²,1.230 €,,3,"52.531703644814684,",13.368265423637071,https://www.immobilienscout24.de/expose/107751402,"10557 Berlin, Tiergarten (Tiergarten)"
"Zepernicker Straße 2, Haus 7,",01.02.2019,1 von 1,"58,56 m²","456,70 €",,2,"52.641597146287125,",13.515592730153864,https://www.immobilienscout24.de/expose/107782830,"13125 Berlin-Buch, Buch (Pankow)"
"Kaiserin-Augusta-Allee 94,",sofort,5 von 5,"172,62 m²",2.254 €,,5,"52.525451568860674,",13.31260689695267,https://www.immobilienscout24.de/expose/107726559,"10589 Berlin, Charlottenburg (Charlottenburg)"
"Obentrautstr. 42,",01.11.2018,2 von 5,"130,81 m²",1.514 €,,4,"52.497051695527645,",13.384105208155892,https://www.immobilienscout24.de/expose/107726663,"10963 Berlin, Kreuzberg (Kreuzberg)"
"Semmelweg 3a,",01.01.2019,2 von 4,"92,2 m²",975 €,,3,"52.5751046551322,",13.269689223991634,https://www.immobilienscout24.de/expose/107726750,"13507 Berlin, Tegel (Reinickendorf)"
"Thaerstraße 27a,",ab sofort,4 von 4,110 m²,1.760 €,,3,"52.52238916701054,",13.45643894535773,https://www.immobilienscout24.de/expose/107786170,"10249 Berlin, Friedrichshain (Friedrichshain)"
"Wrangelstraße 13,",sofort,3 von 6,"68,7 m²",790 €,,2,"52.50369591022066,",13.429209453760707,https://www.immobilienscout24.de/expose/107727245,"10997 Berlin, Kreuzberg (Kreuzberg)"
"Else-Lasker-Schüler-Str 2,",Sofort,0 von 7,119 m²,1.665 €,,3,"52.500568141765044,",13.357308524945152,https://www.immobilienscout24.de/expose/107727708,"10783 Berlin, Schöneberg (Schöneberg)"
"Elbestr. 9,",Nach Vereinbarung,0,"60,02 m²",720 €,,2,"52.48407768109776,",13.440228129734033,https://www.immobilienscout24.de/expose/107728876,"12045 Berlin, Neukölln (Neukölln)"
"Germersheimer Weg 89,",nach Vereinbarung,1,"68,7 m²","604,11 €",,"2,5","52.54891846103153,",13.186558822425056,https://www.immobilienscout24.de/expose/107728983,"13583 Berlin, Spandau (Spandau)"
,,2 von 2,66 m²,910 €,,3,,,https://www.immobilienscout24.de/expose/107729521,14167 Berlin (Zehlendorf)
"Götelstr. 81,",nach Vereinbarung,3,"40,78 m²","442,27 €",,"1,5","52.51864858879436,",13.202387129316289,https://www.immobilienscout24.de/expose/107731800,"13595 Berlin, Spandau (Spandau)"
"Linienstraße 73,",15.12.2018,5 von 5,99 m²,1.730 €,,"3,5","52.52911581913186,",13.402288899001999,https://www.immobilienscout24.de/expose/107732130,"10119 Berlin, Mitte (Mitte)"
"Zabel-Krüger-Damm 52,",sofort,12,"45,52 m²",349 €,,1,"52.609986063143054,",13.335946206958749,https://www.immobilienscout24.de/expose/107733180,"13469 Berlin, Waidmannslust (Reinickendorf)"
"Stralauer Allee 34,",01.12.2018,2,94 m²,2.208 €,,"4,5","52.50150917664239,",13.452335206372371,https://www.immobilienscout24.de/expose/107733761,"10245 Berlin, Friedrichshain (Friedrichshain)"
"Wasserwerkstr. 33,",nach Vereinbarung,4,"61,67 m²","510,63 €",,2,"52.55457343919634,",13.165318922028476,https://www.immobilienscout24.de/expose/107734340,"13589 Berlin, Spandau (Spandau)"
"Chausseestraße 116,",sofort,3 von 4,190 m²,"2.860,80 €",,4,"52.5300155674509,",13.383077802065003,https://www.immobilienscout24.de/expose/107735925,"10115 Berlin, Mitte (Mitte)"
"Lichtburgring 10,",1.12.2018,2 von 4,"81,16 m²",1.434 €,,3,"52.547692549655174,",13.398667095296702,https://www.immobilienscout24.de/expose/107744468,"13355 Berlin, Wedding (Wedding)"
"Lindenstraße 34,",15.11.2018,1 von 5,"32,33 m²","484,95 €",,1,"52.45157958948426,",13.569818797776163,https://www.immobilienscout24.de/expose/107745791,"12555 Berlin, Köpenick (Köpenick)"
,16.10.2018,4,"62,02 m²","1.198,23 €",,2,,,https://www.immobilienscout24.de/expose/107746160,10587 Berlin
"Zabel-Krüger-Damm 28,",sofort,1 von 14,42 m²,349 €,,1,"52.6092701554283,",13.330405819264925,https://www.immobilienscout24.de/expose/107748994,"13469 Berlin, Waidmannslust (Reinickendorf)"
"Voigtstr. 34,",01.11.2018,5,"47,6 m²",1.500 €,,2,"52.51734590642523,",13.46847501020317,https://www.immobilienscout24.de/expose/107749976,"10247 Berlin, Friedrichshain (Friedrichshain)"
"Stellingdamm 8c,",sofort,2,"56,42 m²",678 €,,2,"52.45925752081511,",13.582259782492914,https://www.immobilienscout24.de/expose/107726265,"12555 Berlin, Köpenick (Köpenick)"
,sofort,0 von 4,121 m²,1.515 €,,2,,,https://www.immobilienscout24.de/expose/107711029,10629 Berlin
,sofort,3 von 3,130 m²,1.430 €,,3,,,https://www.immobilienscout24.de/expose/107715900,12161 Berlin
"Rübelandstr. 5,",nach Vereinbarung,1 von 4,"43,68 m²",612 €,,2,"52.472875572825195,",13.438317916345751,https://www.immobilienscout24.de/expose/107717891,"12053 Berlin, Neukölln (Neukölln)"
"Kastanienallee 144,",01.01.2019,4,"53,98 m²",529 €,,2,"52.543485157622996,",13.600326571081032,https://www.immobilienscout24.de/expose/107718180,"12627 Berlin, Hellersdorf (Hellersdorf)"
"Müggelheimer Str. 10,",,2 von 2,73 m²,700 €,,2,"52.44261623697434,",13.581545247278491,https://www.immobilienscout24.de/expose/107723115,"12555 Berlin, Köpenick (Köpenick)"
"Pettenkoferstraße 19,",sofort,3 von 4,"126,72 m²",1.399 €,,4,"52.51847518064336,",13.471135311147304,https://www.immobilienscout24.de/expose/107724229,"10247 Berlin, Friedrichshain (Friedrichshain)"
"Kiefholzstraße 183,",ab sofort,,"93,64 m²",1.124 €,,3,"52.465789959385376,",13.486195878670333,https://www.immobilienscout24.de/expose/107725167,"12437 Berlin, Baumschulenweg (Treptow)"
"Beerenstr. 11,",Nach Vereinbarung,2,"29,34 m²","384,35 €",,1,"52.43676610951124,",13.244679713825345,https://www.immobilienscout24.de/expose/107704701,"14163 Berlin, Zehlendorf (Zehlendorf)"
"Westerwaldstr. 28,",nach Vereinbarung,5,"59,32 m²","501,13 €",,2,"52.552419489077266,",13.179707573203093,https://www.immobilienscout24.de/expose/107704783,"13589 Berlin, Spandau (Spandau)"
"Friedrichsberger Straße 4,",sofort,4 von 5,"81,49 m²",1.410 €,,3,"52.52145776192389,",13.434488357979607,https://www.immobilienscout24.de/expose/107706144,"10243 Berlin, Friedrichshain (Friedrichshain)"
"Heidestraße 11,",2. Quartal 2019,4 von 7,78 m²,1.147 €,,3,"52.53212518830583,",13.368536231212602,https://www.immobilienscout24.de/expose/107707041,"10557 Berlin, Tiergarten (Tiergarten)"
"Lindenstraße 34,",15.11.2018,0 von 5,"32,53 m²","422,89 €",,1,"52.45157958948426,",13.569818797776163,https://www.immobilienscout24.de/expose/107707679,"12555 Berlin, Köpenick (Köpenick)"
,ab sofort,2 von 5,"38,93 m²",599 €,,1,,,https://www.immobilienscout24.de/expose/107709211,12207 Berlin
"Hainleiteweg 13,",nach Vereinbarung,3,"68,65 m²","579,66 €",,2,"52.54978879214984,",13.181888686887781,https://www.immobilienscout24.de/expose/107710660,"13589 Berlin, Spandau (Spandau)"
"Charlottenstr. 63,",,6 von 7,124 m²,1.575 €,,3,"52.51154011995848,",13.391275452272017,https://www.immobilienscout24.de/expose/107701038,"10117 Berlin, Mitte (Mitte)"
"Josef-Orlopp-Straße 5,",sofort,1 von 4,"48,39 m²",853 €,,2,"52.52342958446733,",13.48050937234139,https://www.immobilienscout24.de/expose/107701651,"10367 Berlin, Lichtenberg (Lichtenberg)"
"Elsastraße 28,",sofort,,"34,46 m²",575 €,,1,"52.55023942111387,",13.491418694549726,https://www.immobilienscout24.de/expose/107703148,"13053 Berlin, Alt-Hohenschönhausen (Hohenschönhausen)"
"Kiefholzstraße 183,",Ab Sofort,0 von 1,"93,64 m²",1.124 €,,3,"52.46568918960436,",13.485889191483524,https://www.immobilienscout24.de/expose/107703242,"12437 Berlin, Baumschulenweg (Treptow)"
"Jägerstraße 4,",sofort,4 von 5,"89,85 m²","1.437,60 €",,3,"52.51340136289754,",13.385728908519377,https://www.immobilienscout24.de/expose/107704674,"10117 Berlin, Mitte (Mitte)"
"Lindenstraße 2-4,",ab sofort,2 von 5,"80,47 m²",926 €,,3,"52.45215584689369,",13.570715889322585,https://www.immobilienscout24.de/expose/107690563,"12555 Berlin-Köpenick, Köpenick (Köpenick)"
"Weinheimer Straße 2,",sofort,1 von 2,"45,4 m²","612,90 €",,"1,5","52.47780587803307,",13.292296865764001,https://www.immobilienscout24.de/expose/107669192,"14199 Berlin, Schmargendorf (Wilmersdorf)"
"Janusz-Korczak-Str. 17a,",01.01.2019,1,"53,74 m²",539 €,,"1,5","52.538796039250855,",13.60206530428484,https://www.immobilienscout24.de/expose/107675798,"12627 Berlin, Hellersdorf (Hellersdorf)"
"Reichenberger Straße 108 a,",sofort,3 von 6,"97,3 m²",1.678 €,,3,"52.49412733697874,",13.436069297102614,https://www.immobilienscout24.de/expose/107668618,"10999 Berlin, Kreuzberg, Kreuzberg (Kreuzberg)"
"Lindenstraße 28a,",ab 01.10.2018 möglich,4 von 6,"32,06 m²","637,80 €",,1,"52.453453781859295,",13.568486612933123,https://www.immobilienscout24.de/expose/107671491,"12555 Berlin Köpenick, Köpenick (Köpenick)"
"Gross-Berliner-Damm 136-138,",01.01.2019,0 von 5,"134,75 m²",1.399 €,,4,"52.4322949585997,",13.535188093688976,https://www.immobilienscout24.de/expose/107671743,"12489 Berlin, Adlershof (Treptow)"
"Stanzer Zeile 86,",ab sofort,,115 m²,1.800 €,,4,"52.41004719231202,",13.338099983362234,https://www.immobilienscout24.de/expose/107667805,"12209 Berlin, Lichterfelde (Steglitz)"
,01.12.2018,5 von 5,68 m²,1.156 €,,2,,,https://www.immobilienscout24.de/expose/107682645,10115 Berlin
"Lindenstr. 2-4,",sofort,,"71,56 m²",823 €,,2,"52.45215584689369,",13.570715889322585,https://www.immobilienscout24.de/expose/107684113,"12555 Berlin-Köpenick, Köpenick (Köpenick)"
"Zweibrücker Str. 83,",nach Vereinbarung,2,"57,5 m²","508,30 €",,"1,5","52.54881823288152,",13.188647890234206,https://www.immobilienscout24.de/expose/107685700,"13583 Berlin, Spandau (Spandau)"
"Rohrdamm 56,",nach Vereinbarung,2,"42,09 m²","405,94 €",,1,"52.54749480076347,",13.259777180475844,https://www.immobilienscout24.de/expose/107679975,"13629 Berlin, Siemensstadt (Spandau)"
"Zweibrücker Str. 93,",nach Vereinbarung,2,"72,56 m²","656,67 €",,"2,5","52.549382807333835,",13.18904694434895,https://www.immobilienscout24.de/expose/107685701,"13583 Berlin, Spandau (Spandau)"
"Hildburghauser Str. 29,",nach Vereinbarung,15,"79,2 m²","541,20 €",,2,"52.413114662928486,",13.353687110541308,https://www.immobilienscout24.de/expose/107685708,"12279 Berlin, Marienfelde (Tempelhof)"
"Rathenower Straße 14,",01.11.2018,5 von 5,"135,6 m²",2.300 €,,3,"52.52796259541316,",13.354637073689176,https://www.immobilienscout24.de/expose/107686724,"10559 Berlin, Tiergarten (Tiergarten)"
,19.11.2018,5 von 5,187 m²,2.950 €,,2,,,https://www.immobilienscout24.de/expose/107687292,10707 Berlin
"Möllhausenufer 33,",01.11.2018,4 von 4,123 m²,1.250 €,,3,"52.41502546927943,",13.596677537788553,https://www.immobilienscout24.de/expose/107688239,"12557 Berlin, Köpenick (Köpenick)"
"Huttwiler Weg 10,",Nach Vereinbarung,2,"59,82 m²","562,20 €",,2,"52.5706920645748,",13.357905961353026,https://www.immobilienscout24.de/expose/107688824,"13407 Berlin, Reinickendorf (Reinickendorf)"
"Lindenstraße 2-4,",ab sofort,1 von 5,"70,63 m²",813 €,,1,"52.45215584689369,",13.570715889322585,https://www.immobilienscout24.de/expose/107687719,"12555 Berlin-Köpenick, Köpenick (Köpenick)"
,Januar 2019,1 von 5,135 m²,1.880 €,,4,,,https://www.immobilienscout24.de/expose/107689093,14057 Berlin
"Sollingzeile 4,",nach Vereinbarung,0,"72,94 m²",570 €,,"2,5","52.55273015779069,",13.174788131506013,https://www.immobilienscout24.de/expose/107688830,"13589 Berlin, Spandau (Spandau)"
"Fürbringer Straße 25,",Dezember,4 von 5,"69,46 m²",1.250 €,,2,"52.49336906023231,",13.396378482758648,https://www.immobilienscout24.de/expose/107666416,"10961 Berlin, Kreuzberg (Kreuzberg)"
"Eichendorffstraße 4,",sofort,3 von 5,84 m²,1.500 €,,3,"52.53012547159997,",13.387995451098801,https://www.immobilienscout24.de/expose/107626964,"10115 Berlin, Mitte (Mitte)"
"Dörpfeldstraße 5,",01.11.2018,5 von 5,"51,6 m²","851,40 €",,2,"52.43617646868947,",13.542048008791422,https://www.immobilienscout24.de/expose/107627299,"12489 Berlin, Adlershof (Treptow)"
"Dörpfeldstraße 5,",Januar 2019,3 von 5,"28,9 m²","621,35 €",,1,"52.43617646868947,",13.542048008791422,https://www.immobilienscout24.de/expose/107627585,"12489 Berlin, Adlershof (Treptow)"
"Jerusalemer Str 00,",sofort bzw nach Vereinbarung,4,222 m²,3.219 €,,5,"52.509888926216725,",13.397136513497589,https://www.immobilienscout24.de/expose/107627427,"10117 Berlin, Mitte (Mitte)"
"Otto-Suhr-Allee 116,",sofort,5,"40,56 m²",669 €,,1,"52.51818918922789,",13.305417883228158,https://www.immobilienscout24.de/expose/107632505,"10585 Berlin, Charlottenburg (Charlottenburg)"
"Altenberger Weg 1,",sofort,1 von 5,76 m²,820 €,,2,"52.58842366203335,",13.40155916799727,https://www.immobilienscout24.de/expose/107629569,"13156 Berlin, Niederschönhausen (Pankow)"
"Dörpfeldstraße 5,",Januar 2019,3 von 5,"63,4 m²",951 €,,2,"52.43617646868947,",13.542048008791422,https://www.immobilienscout24.de/expose/107627591,"12489 Berlin, Adlershof (Treptow)"
"Genter Straße 55,",ab sofort,,68 m²,918 €,,2,"52.54779204900405,",13.352526006230374,https://www.immobilienscout24.de/expose/107625842,"13353 Berlin, Wedding (Wedding)"
"Otto-Suhr-Allee 116,",sofort,5,"28,81 m²",599 €,,1,"52.51818918922789,",13.305417883228158,https://www.immobilienscout24.de/expose/107632506,"10585 Berlin, Charlottenburg (Charlottenburg)"
"Dietzgenstraße 55,",15.10.2018,1,"59,68 m²","656,48 €",,2,"52.58576618837019,",13.402258740789387,https://www.immobilienscout24.de/expose/107661912,"13156 Berlin, Niederschönhausen (Pankow)"
"Gärtnerstraße 4,",sofort,1 von 2,65 m²,"617,50 €",,2,"52.437201789955736,",13.327906301061917,https://www.immobilienscout24.de/expose/107639013,"12207 Berlin, Lichterfelde (Steglitz)"
"Zeppelinstr. 12a,",nach Vereinbarung,0,58 m²,"495,90 €",,"1,5","52.549031801872026,",13.18466530881692,https://www.immobilienscout24.de/expose/107661257,"13583 Berlin, Spandau (Spandau)"
"Zeppelinstr. 81,",Nach Vereinbarung,0,"58,46 m²","461,25 €",,"1,5","52.54527559650781,",13.1845062266319,https://www.immobilienscout24.de/expose/107661256,"13583 Berlin, Spandau (Spandau)"
"Ohlauer Str. 4,",15.12.2018,1,80 m²,1.440 €,,2,"52.49716422152144,",13.431318435683941,https://www.immobilienscout24.de/expose/107665978,"10999 Berlin, Kreuzberg (Kreuzberg)"
"Allerstraße 7,",sofort,1 von 5,"76,16 m²",1.050 €,,2,"52.47527253491871,",13.425178828508031,https://www.immobilienscout24.de/expose/107664587,"12049 Berlin, Neukölln (Neukölln)"
"Eichendorffstraße 4,",sofort,5 von 5,102 m²,1.800 €,,3,"52.53012547159997,",13.387995451098801,https://www.immobilienscout24.de/expose/107625144,"10115 Berlin, Mitte (Mitte)"
"Tangermünder Str. 3,",Nach Vereinbarung,10,"68,98 m²","531,15 €",,2,"52.544476299237196,",13.604478396759474,https://www.immobilienscout24.de/expose/107625492,"12627 Berlin, Hellersdorf (Hellersdorf)"
"Zweibrücker Str. 63,",nach Vereinbarung,0,"60,41 m²","597,92 €",,"2,5","52.54732973047175,",13.18867793060233,https://www.immobilienscout24.de/expose/107666235,"13583 Berlin, Spandau (Spandau)"
"Pionierstr. 185,",10.12.2018,12,"52,74 m²","532,96 €",,"1,5","52.55596634712979,",13.166509336800429,https://www.immobilienscout24.de/expose/107666239,"13589 Berlin, Spandau (Spandau)"
"Amsterdamer Straße 18,",sofort,5 von 6,76 m²,1.020 €,,2,"52.55087912616299,",13.355779181462037,https://www.immobilienscout24.de/expose/107624175,"13347 Berlin, Wedding (Wedding)"
"Manteuffelstraße 43,",03-2019,5 von 5,99 m²,1.980 €,,3,"52.45850589380036,",13.376705068586013,https://www.immobilienscout24.de/expose/107600481,"12103 Berlin, Tempelhof (Tempelhof)"
,,4 von 4,220 m²,7.700 €,,6,,,https://www.immobilienscout24.de/expose/107601028,10623 Berlin
,,2 von 6,101 m²,2.850 €,,3,,,https://www.immobilienscout24.de/expose/107600118,10629 Berlin
"Meraner Str. 3,",1.12.2018,0,94 m²,1.490 €,,3,"52.48752594140608,",13.339625865084116,https://www.immobilienscout24.de/expose/107597396,"10825 Berlin, Schöneberg (Schöneberg)"
,sofort,2 von 2,250 m²,3.950 €,,6,,,https://www.immobilienscout24.de/expose/107600196,14109 Berlin
"Manteuffelstraße 43,",03-2019,5 von 5,108 m²,2.165 €,,3,"52.45850589380036,",13.376705068586013,https://www.immobilienscout24.de/expose/107601841,"12103 Berlin, Tempelhof (Tempelhof)"
,sofort,2,230 m²,3.500 €,,"5,5",,,https://www.immobilienscout24.de/expose/107600547,10789 Berlin
"Lehrter Straße 24 E,",01.01.2019,5 von 5,84 m²,1.580 €,,3,"52.531826267437744,",13.361838203490718,https://www.immobilienscout24.de/expose/107604923,"10557 Berlin, Tiergarten (Tiergarten)"
"Hindenburgdamm 109,",ab sofort,1 von 4,64 m²,800 €,,2,"52.43705343406979,",13.313944641666232,https://www.immobilienscout24.de/expose/107592390,"12203 Berlin, Lichterfelde (Steglitz)"
,sofort,,520 m²,9.000 €,,11,,,https://www.immobilienscout24.de/expose/107602674,14109 Berlin
"Genter Str. 55,",sofort,2 von 4,68 m²,918 €,,2,"52.54783841780506,",13.352499489080882,https://www.immobilienscout24.de/expose/107603922,"13353 Berlin, Wedding (Wedding)"
"Manteuffelstraße 43,",03-2019,4 von 5,"119,3 m²",1.730 €,,3,"52.45850589380036,",13.376705068586013,https://www.immobilienscout24.de/expose/107605807,"12103 Berlin, Tempelhof (Tempelhof)"
"Manteuffelstraße 43,",03-2019,2 von 5,78 m²,1.055 €,,3,"52.45850589380036,",13.376705068586013,https://www.immobilienscout24.de/expose/107605993,"12103 Berlin, Tempelhof (Tempelhof)"
"Manteuffelstraße 43,",03-2019,4 von 5,58 m²,865 €,,2,"52.45850589380036,",13.376705068586013,https://www.immobilienscout24.de/expose/107608669,"12103 Berlin, Tempelhof (Tempelhof)"
"Dietzgenstr. 91,",Nach Vereinbarung,3,"65,9 m²",686 €,,2,"52.589478683154915,",13.401368643094074,https://www.immobilienscout24.de/expose/107609050,"13156 Berlin, Niederschönhausen (Pankow)"
"Goyastraße 9,",sofort,3,"40,09 m²",700 €,,2,"52.55185127317496,",13.441448972456431,https://www.immobilienscout24.de/expose/107622378,"13086 Berlin, Weißensee (Weißensee)"
